id,cell_type,classification_system,pt_supervoxel_id,pt_root_id
59129,5P-NP,excitatory_neuron,74828157852980375,864691136116425380
59149,BPC,inhibitory_neuron,75109220512590034,864691135953782792
59168,6P-IT,excitatory_neuron,75248721050629491,864691135683244274
59188,6P-IT,excitatory_neuron,75390695489514507,864691135118456285
59189,6P-IT,excitatory_neuron,75391176525928370,864691135058571163
59214,6P-CT,excitatory_neuron,75601251966058194,864691135865413596
59225,6P-IT,excitatory_neuron,75602076599908380,864691136333764531
59231,6P-IT,excitatory_neuron,75672720222021286,864691136312750141
59255,6P-IT,excitatory_neuron,75672101746754911,864691135275023333
59327,astrocyte,nonneuron,75812701795830140,864691135699272226
59432,astrocyte,nonneuron,75952545931088424,864691136195066582
59873,6P-IT,excitatory_neuron,74616020828363566,864691135739869332
59886,BPC,inhibitory_neuron,74685633725591764,864691135045582385
59890,BPC,inhibitory_neuron,74685702444535125,864691135753551710
59924,oligo,nonneuron,74686183480849524,864691135946647393
59966,5P-NP,excitatory_neuron,74897358433075496,864691134988407930
59988,microglia,nonneuron,74968414371867960,864691135945527076
60022,6P-CT,excitatory_neuron,75389458605964621,864691135776564064
60031,6P-IT,excitatory_neuron,75390558117662481,864691135269801125
60055,astrocyte,nonneuron,75530745783192814,864691136418853015
60094,6P-IT,excitatory_neuron,75531226886381386,864691136039340798
60099,oligo,nonneuron,75459827417047783,864691135472044082
60101,6P-CT,excitatory_neuron,75601458258567507,864691135693025215
60166,6P-CT,excitatory_neuron,75741370979371845,864691136056343000
60183,BPC,inhibitory_neuron,75813457777681119,864691136301444318
60206,BPC,inhibitory_neuron,75811533699032668,864691135656048934
60211,6P-IT,excitatory_neuron,75952889595767525,864691135212624256
60218,6P-IT,excitatory_neuron,75953439351506078,864691135475361856
60858,6P-IT,excitatory_neuron,74897495939047486,864691135557497282
60859,oligo,nonneuron,74897908255985781,864691136662212062
60885,6P-CT,excitatory_neuron,75109083208174165,864691135515922387
61059,6P-CT,excitatory_neuron,75460171014691963,864691135780809296
61064,6P-IT,excitatory_neuron,75461614123809787,864691135373422024
61145,6P-IT,excitatory_neuron,75672239320009711,864691136436405662
61164,6P-IT,excitatory_neuron,75812152174585481,864691135508708873
61165,6P-IT,excitatory_neuron,75954195333029098,864691135194909994
61166,OPC,nonneuron,75392207317873829,864691135012461046
61167,6P-IT,excitatory_neuron,75885544441541272,864691135476110248
61201,6P-IT,excitatory_neuron,0,0
61202,oligo,nonneuron,75321632482442438,864691136617433563
61203,6P-CT,excitatory_neuron,75392207384851305,864691135208178041
61204,6P-CT,excitatory_neuron,75462644781685640,864691135463965758
61205,6P-IT,excitatory_neuron,75673063886227307,864691135762000182
61206,6P-IT,excitatory_neuron,75743226472005255,864691135865538524
61207,pericyte,nonneuron,75954538863095902,864691135212626816
61938,6P-IT,excitatory_neuron,75250782769174527,864691135462716734
62028,BPC,inhibitory_neuron,75602626490114228,864691136951612639
62170,astrocyte,nonneuron,75813870161385099,864691135575124510
80591,astrocyte,nonneuron,77763647069739952,864691135718469937
80773,OPC,nonneuron,76497078594911879,864691135345517471
80818,astrocyte,nonneuron,77271134714037614,864691135474619200
80819,astrocyte,nonneuron,77341709616468894,864691135307102022
80820,astrocyte,nonneuron,77623184593436151,864691135012856214
80821,23P,excitatory_neuron,78045190900114907,864691136143611799
80822,OPC,nonneuron,76215672338150635,864691137053657718
80823,NGC,inhibitory_neuron,76637816150562646,864691135855643182
80824,23P,excitatory_neuron,77060303426654261,864691136287403203
80825,astrocyte,nonneuron,77271066061787038,864691135256143023
80826,23P,excitatory_neuron,77974753570351608,864691135182598658
80827,astrocyte,nonneuron,78045190967249805,864691135256121519
80828,NGC,inhibitory_neuron,76004153855807676,864691136144835991
80836,astrocyte,nonneuron,76707841364479578,864691135937173764
80851,astrocyte,nonneuron,77411803617147073,864691136388750711
81006,astrocyte,nonneuron,76004085337293767,864691135488230458
81386,astrocyte,nonneuron,76637885071319582,864691135925525006
81439,microglia,nonneuron,76919291328566831,864691135650835347
81502,astrocyte,nonneuron,77130122683239493,864691135777255101
81659,NGC,inhibitory_neuron,77341916043635197,864691136619354253
82163,astrocyte,nonneuron,76215329075851717,864691135337698534
82188,BPC,inhibitory_neuron,76285560381485348,864691135874065550
82249,OPC,nonneuron,76426847625538057,864691135307100998
83103,BPC,inhibitory_neuron,77763304008995531,864691134988830074
83109,astrocyte,nonneuron,77834291161503224,864691135941103988
83145,NGC,inhibitory_neuron,77975097369514650,864691135570726893
83207,NGC,inhibitory_neuron,76286247710034884,864691136388577808
83645,astrocyte,nonneuron,77693072837791214,864691135501832541
83880,astrocyte,nonneuron,76356479082729207,864691135478285510
84249,astrocyte,nonneuron,76707910486735483,864691135272164625
84259,oligo,nonneuron,76848098219046932,864691135462258333
84273,astrocyte,nonneuron,77129916793235887,864691136145857332
84349,oligo,nonneuron,78114735614502603,864691135213023032
84502,BPC,inhibitory_neuron,76285972966551658,864691135635284905
84551,NGC,inhibitory_neuron,76566966906865429,864691135655243411
84589,23P,excitatory_neuron,76848716761475602,864691135213747768
84601,astrocyte,nonneuron,76988767122012523,864691136266435572
84607,23P,excitatory_neuron,77060097939006547,864691136370828680
84624,astrocyte,nonneuron,77340404617839222,864691135081646583
84635,astrocyte,nonneuron,77692523216246062,864691136723365885
84678,23P,excitatory_neuron,78115629034702342,864691135210544064
85345,23P,excitatory_neuron,78256297937785193,864691136136960381
85496,23P,excitatory_neuron,76006971085821498,864691135341520069
85497,OPC,nonneuron,76076996299445389,864691136291154839
85498,23P,excitatory_neuron,76076652702094523,864691134884945146
85499,23P,excitatory_neuron,76077271177612937,864691135941982324
85500,23P,excitatory_neuron,76147227537812691,864691135725081259
85501,pericyte,nonneuron,76286521917129836,864691135970661908
85502,23P,excitatory_neuron,76288102532059102,864691135952731171
85504,23P,excitatory_neuron,76358883593000766,864691135294019852
85505,astrocyte,nonneuron,76356753289201164,864691135655939475
85508,23P,excitatory_neuron,76568890247145336,864691135851434183
85509,BPC,inhibitory_neuron,76640221130720181,864691136990328213
85510,23P,excitatory_neuron,76710040119397792,864691135345194399
85511,23P,excitatory_neuron,76780614955033202,864691136266014948
85512,MC,inhibitory_neuron,76921627388160866,864691135476537512
85513,23P,excitatory_neuron,77202621328508675,864691136318254743
85514,23P,excitatory_neuron,77202758767638310,864691136021314808
85515,23P,excitatory_neuron,77343771066733599,864691136296697371
85516,23P,excitatory_neuron,77413521335614619,864691135909788585
85517,23P,excitatory_neuron,77482996726550203,864691135462967870
85518,23P,excitatory_neuron,77484646061016614,864691135502653021
85519,BPC,inhibitory_neuron,77625177323882687,864691136113296977
85520,23P,excitatory_neuron,77624352690342915,864691136265859812
85521,astrocyte,nonneuron,77694858940383239,864691135155535716
85522,23P,excitatory_neuron,77695271190302961,864691136291180695
85523,BC,inhibitory_neuron,78186752954927476,864691136136757387
85524,23P,excitatory_neuron,78187646308082517,864691135589946123
85525,BPC,inhibitory_neuron,76077339964197420,864691136816059364
85526,23P,excitatory_neuron,76146952793856966,864691135359199064
85527,23P,excitatory_neuron,76217596416194276,864691136143627927
85531,23P,excitatory_neuron,76358539996098346,864691136146110545
85533,microglia,nonneuron,76357990240377520,864691135322953884
85538,astrocyte,nonneuron,76428496490490380,864691135909966249
85545,23P,excitatory_neuron,76639808881011763,864691136146016593
85547,NGC,inhibitory_neuron,76710658661649537,864691135618942863
85555,23P,excitatory_neuron,76850777607957612,864691136031765435
85562,23P,excitatory_neuron,76921696174506710,864691134964563743
85565,23P,excitatory_neuron,76991927480173306,864691136577509140
85572,23P,excitatory_neuron,76992271077601206,864691136143406388
85574,oligo,nonneuron,77062433663466704,864691136743486436
85580,23P,excitatory_neuron,77132939779399673,864691136618416013
85589,23P,excitatory_neuron,77273402456877471,864691135497655827
85592,23P,excitatory_neuron,77343152725825545,864691136134251089
85595,23P,excitatory_neuron,77414071158763687,864691135940309670
85604,23P,excitatory_neuron,77554121519351416,864691135374716233
85608,23P,excitatory_neuron,77624971299663799,864691135684993207
85614,astrocyte,nonneuron,77694721568610788,864691135155499364
85624,23P,excitatory_neuron,77695408830224611,864691136594942114
85644,23P,excitatory_neuron,77836283690698335,864691135859714152
85648,23P,excitatory_neuron,77836077532005753,864691135468552588
85658,23P,excitatory_neuron,77977158551106828,864691135885136752
85659,23P,excitatory_neuron,77976815020620141,864691135749451561
85660,23P,excitatory_neuron,78116865313980970,864691135134711833
85661,microglia,nonneuron,78116246839123549,864691135687172832
85662,23P,excitatory_neuron,78187027833027394,864691136148762007
85663,MC,inhibitory_neuron,78187852466780446,864691136303080599
85664,MC,inhibitory_neuron,78257808961273300,864691135464593470
85665,23P,excitatory_neuron,78188402356273125,864691135403778286
85666,23P,excitatory_neuron,76145784697102474,864691136423534383
85667,23P,excitatory_neuron,76076309306279082,864691136141027665
85668,23P,excitatory_neuron,76147571403606587,864691135888520329
85669,23P,excitatory_neuron,76217252952915662,864691135544415784
85670,23P,excitatory_neuron,76287140660850980,864691135181732354
85671,23P,excitatory_neuron,76429046313182268,864691136324445079
85672,23P,excitatory_neuron,76499552496564031,864691136828389092
85673,23P,excitatory_neuron,76780408997846058,864691135718481969
85674,23P,excitatory_neuron,76850983967297963,864691135538999410
85675,23P,excitatory_neuron,76850502864241720,864691135385351253
85680,23P,excitatory_neuron,77061952760867158,864691136123784742
85681,23P,excitatory_neuron,77131977907675894,864691135937376053
85682,23P,excitatory_neuron,77132458877177841,864691135809899724
85683,23P,excitatory_neuron,77132733822084299,864691135584701048
85684,NGC,inhibitory_neuron,77201453231753701,864691137020883310
85685,23P,excitatory_neuron,77273196365319609,864691136905212082
85686,23P,excitatory_neuron,77343496457303892,864691136973706268
85687,23P,excitatory_neuron,77413727695495064,864691136089801271
85688,23P,excitatory_neuron,77483684122659889,864691136175029254
85689,23P,excitatory_neuron,77553365739043768,864691135341042117
85690,OPC,nonneuron,77554671342276266,864691135951992867
85691,23P,excitatory_neuron,77555221097812877,864691135495109264
85692,23P,excitatory_neuron,77695477550061799,864691136145091921
85693,23P,excitatory_neuron,77694927794202002,864691135279121825
85694,23P,excitatory_neuron,77764609343709594,864691135103999821
85695,23P,excitatory_neuron,77765090447015077,864691135989328896
85696,23P,excitatory_neuron,77906721221548554,864691135992418753
85697,23P,excitatory_neuron,77906996166234411,864691136618471053
85698,23P,excitatory_neuron,78046290545526093,864691136436657054
85699,23P,excitatory_neuron,78046634076307394,864691135350423255
85700,oligo,nonneuron,78047802373992352,864691135385272661
85701,23P,excitatory_neuron,78187577789993002,864691136005585098
85702,BC,inhibitory_neuron,78258015186703368,864691136301901975
85703,23P,excitatory_neuron,76146884276127165,864691136237519631
85704,microglia,nonneuron,76145922136231842,864691135776126125
85705,astrocyte,nonneuron,76217527898044358,864691136175040006
85706,23P,excitatory_neuron,76358815142221387,864691135761546550
85707,23P,excitatory_neuron,76358815075212584,864691135699296290
85708,23P,excitatory_neuron,76428565410922430,864691135292737718
85709,23P,excitatory_neuron,76498659277077664,864691136137512573
85710,microglia,nonneuron,76709559351383457,864691135939378945
85711,BC,inhibitory_neuron,76851258912698889,864691136810393572
85712,23P,excitatory_neuron,76780134253849060,864691136208995516
85713,23P,excitatory_neuron,76780134254146344,864691135946604580
85714,23P,excitatory_neuron,76851258912290890,864691136595470754
85715,23P,excitatory_neuron,76921558937226838,864691136389037175
85727,23P,excitatory_neuron,77062158986861067,864691135693573823
85728,astrocyte,nonneuron,77060990755724774,864691135474619968
85729,microglia,nonneuron,77202346719183958,864691135440511560
85730,23P,excitatory_neuron,77203102633491533,864691136310077591
85731,23P,excitatory_neuron,77273196499502316,864691136100900725
85732,23P,excitatory_neuron,77272234360013766,864691136423497263
85733,23P,excitatory_neuron,77342877982088102,864691136057017048
85734,astrocyte,nonneuron,77342259573905426,864691136050839539
85735,23P,excitatory_neuron,77413933921129521,864691136262791908
85736,23P,excitatory_neuron,77484783701676026,864691135516767955
85737,23P,excitatory_neuron,77624284306539603,864691135118734301
85738,astrocyte,nonneuron,77764953008351923,864691135560505313
85739,microglia,nonneuron,77765227952960178,864691135440511560
85740,astrocyte,nonneuron,77836627422429268,864691135526076507
85741,23P,excitatory_neuron,77906790008149807,864691135616670313
85742,23P,excitatory_neuron,77906377825179045,864691135012464118
85743,23P,excitatory_neuron,77976196746882068,864691135428956976
85744,23P,excitatory_neuron,77977365044574178,864691135762572854
85745,NGC,inhibitory_neuron,77975921935583979,864691135538557810
85746,23P,excitatory_neuron,77976746435527229,864691134885702394
85747,23P,excitatory_neuron,78046359265564803,864691136065686424
85748,BC,inhibitory_neuron,78188196265336577,864691136031740603
85749,23P,excitatory_neuron,78256915742096071,864691135701246843
85755,astrocyte,nonneuron,76075622312643212,864691135575103518
85756,23P,excitatory_neuron,76147159220948292,864691135415950266
85757,23P,excitatory_neuron,76147571537641908,864691136388715383
85758,23P,excitatory_neuron,76217802909959588,864691135385277781
85759,23P,excitatory_neuron,76216978209150965,864691135808314909
85760,astrocyte,nonneuron,76287896709555997,864691136618468237
85761,23P,excitatory_neuron,76357784417365143,864691135837210003
85762,pericyte,nonneuron,76427809563702438,864691135440511560
85763,23P,excitatory_neuron,76428565545302617,864691135346164895
85764,astrocyte,nonneuron,76498659411466783,864691135876009043
85765,23P,excitatory_neuron,76569302966585836,864691135777391712
85766,23P,excitatory_neuron,76569990161231861,864691136389493264
