pre_pt_root_id,post_pt_root_id,n
864691135209083513,864691136742921308,1
864691135209096057,864691136746178532,1
864691135209184121,864691136740460636,3
864691135209300601,864691136724334845,1
864691135209300601,864691136743424348,5
864691135209497209,864691136755547502,1
864691135209576057,864691136743169372,1
864691135209739385,864691136741182812,5
864691135209739385,864691136741444444,1
864691135209739385,864691136742438492,2
864691135209739385,864691136743169372,2
864691135209968505,864691136725356541,1
864691135210006208,864691136724575741,1
864691135210017472,864691136741323612,1
864691135210017472,864691136742921308,1
864691135210056384,864691136745644004,1
864691135210178169,864691136740406108,2
864691135210222272,864691136724360957,1
864691135210222272,864691136740460636,1
864691135210261113,864691136741531228,1
864691135210363001,864691136740924764,1
864691135210363001,864691136742047324,1
864691135210364537,864691136732833902,2
864691135210382201,864691136724540157,1
864691135210398073,864691136743296484,1
864691135210400960,864691136725391357,1
864691135210441152,864691136736141422,1
864691135210446457,864691136724472317,13
864691135210446457,864691136725889277,15
864691135210446457,864691136740562012,1
864691135210446457,864691136741497180,2
864691135210446457,864691136742071900,1
864691135210792384,864691136724334845,1
864691135210801856,864691136742047324,2
864691135210816960,864691136742047324,1
864691135210854080,864691136732833902,1
864691135210883264,864691136746178532,1
864691135211103680,864691136741221468,1
864691135211106752,864691136741533532,1
864691135211113920,864691136741530460,1
864691135211591360,864691136724121853,1
864691135212292032,864691136742921308,1
864691135212363712,864691136741500252,2
864691135212398528,864691136741531228,1
864691135212398528,864691136742921308,1
864691135212468160,864691136742921308,1
864691135212508096,864691136725878269,1
864691135212508096,864691136741323612,1
864691135212508096,864691136741500252,1
864691135212508096,864691136741531228,2
864691135212508096,864691136743169372,1
864691135212508096,864691136743343452,1
864691135212604544,864691136724540157,1
864691135212607168,864691136732973422,1
864691135212618880,864691136739030126,1
864691135212618880,864691136741221468,1
864691135212638848,864691136741221468,1
864691135212664704,864691136755547502,1
864691135212665472,864691136732833902,1
864691135212680832,864691136741533532,1
864691135212683392,864691136740924764,1
864691135212684928,864691136723598077,1
864691135212691584,864691136739030126,4
864691135212691584,864691136741221468,1
864691135212691584,864691136741455196,2
864691135212691584,864691136741532764,3
864691135212691584,864691136741533532,2
864691135212726400,864691136742800476,1
864691135212746112,864691136736141422,1
864691135213001784,864691136741530460,1
864691135213026176,864691136743530606,1
864691135213028480,864691136742248046,1
864691135213029248,864691136724542973,1
864691135213029248,864691136740416092,1
864691135213029248,864691136741756252,1
864691135213029248,864691136743364188,2
864691135213039672,864691136740433756,1
864691135213048376,864691136743424348,1
864691135213048632,864691136740460636,1
864691135213049144,864691136724542973,1
864691135213051448,864691136723598077,1
864691135213051448,864691136742248046,1
864691135213052984,864691136723596797,2
864691135213059384,864691136741756252,1
864691135213071672,864691136724542973,1
864691135213072952,864691136723596797,1
864691135213077304,864691136724327165,1
864691135213077304,864691136741444444,3
864691135213077304,864691136743296484,2
864691135213078840,864691136762336878,1
864691135213109376,864691136724542973,1
864691135213218176,864691136725773053,1
864691135213486464,864691136723596797,1
864691135213543224,864691136740402524,1
864691135213603200,864691136740460636,1
864691135213702784,864691136724687613,1
864691135213708928,864691136740841564,1
864691135213715072,864691136732833902,1
864691135213715072,864691136741465692,1
864691135213726848,864691136740835932,1
864691135213726848,864691136741497692,2
864691135213738296,864691136741497692,1
864691135213797176,864691136724360957,1
864691135213889336,864691136741532764,2
864691135214034744,864691136743424348,1
864691135214035768,864691136741455196,2
864691135214158648,864691136741530460,3
864691135214158648,864691136742800476,2
864691135214246528,864691136742921308,2
864691135214381440,864691136740562012,1
864691135214381440,864691136740835932,1
864691135214381440,864691136740924764,1
864691135214467640,864691136725356541,1
864691135214467640,864691136758865774,1
864691135214643256,864691136725356541,1
864691135214697528,864691136725391357,1
864691135214900024,864691136725773053,2
864691135214913848,864691136725773053,1
864691135215102592,864691136725391357,1
864691135215107384,864691136736141422,1
864691135215120184,864691136724153853,1
864691135215120184,864691136740460636,1
864691135215126584,864691136724023037,1
864691135215143040,864691136742047324,1
864691135215148088,864691136725889277,2
864691135215148088,864691136732263542,1
864691135215148088,864691136740888156,2
864691135215148088,864691136740924764,1
864691135215148088,864691136742071900,1
864691135215175040,864691136741182812,1
864691135215175040,864691136741444444,1
864691135215175040,864691136741774684,1
864691135215217280,864691136725773053,1
864691135215217280,864691136741444444,1
864691135215229056,864691136725391357,1
864691135215235640,864691136741444444,1
864691135215313464,864691136725889277,2
864691135215313464,864691136742921308,1
864691135215391544,864691136724023037,2
864691135215403320,864691136741497180,1
864691135215403320,864691136743424348,1
864691135233113433,864691136740886108,1
864691135233117017,864691136743424348,1
864691135233125465,864691136739030126,1
864691135233125465,864691136741221468,1
864691135233128537,864691136741221468,1
864691135233197401,864691136741531228,1
864691135233471577,864691136724153853,1
864691135233500249,864691136724540157,2
864691135233500249,864691136743424348,2
864691135233553753,864691136742921308,1
864691135233874521,864691136724630269,2
864691135233894233,864691136732833902,1
864691135233963353,864691136725878269,1
864691135233963353,864691136740835932,1
864691135233965145,864691136755547502,1
864691135234003801,864691136758676598,1
864691135234043993,864691136742047324,1
864691135234061657,864691136740416092,1
864691135234068313,864691136724121853,1
864691135234072409,864691136724066557,1
864691135234084697,864691136741497692,1
864691135234633049,864691136741530460,1
864691135234998617,864691136724327165,1
864691135234998617,864691136741444444,16
864691135234998617,864691136742438492,2
864691135234998617,864691136743169372,2
864691135234998617,864691136743296484,1
864691135235196249,864691136742438492,1
864691135235344985,864691136724023037,4
864691135235344985,864691136724153853,1
864691135235363417,864691136725391357,3
864691135235363417,864691136725773053,1
864691135235363417,864691136740402524,4
864691135235363417,864691136740406108,1
864691135235386713,864691136741444444,1
864691135235386713,864691136741774684,2
864691135235386713,864691136742800476,1
864691135235386713,864691136743147612,1
864691135235386713,864691136746178532,1
864691135235392089,864691136732263542,2
864691135235425113,864691136741774684,1
864691135235425113,864691136755547502,1
864691135235437913,864691136725773053,7
864691135235437913,864691136741991772,2
864691135235437913,864691136742921308,4
864691135235496025,864691136724023037,3
864691135235496025,864691136724153853,2
864691135235496025,864691136724687613,4
864691135235496025,864691136724880893,3
864691135235496025,864691136740460636,5
864691135235513433,864691136743169372,1
864691135235527513,864691136725773053,1
864691135235527513,864691136725878269,1
864691135235527513,864691136742921308,6
864691135256122799,864691136740886108,1
864691135256144815,864691136724121853,1
864691135256176559,864691136741465692,2
864691135256182447,864691136724121853,1
864691135256511919,864691136741182812,1
864691135256702383,864691136723598077,1
864691135257083823,864691136740798556,1
864691135257140143,864691136741476444,1
864691135257219759,864691136745644004,1
864691135257232559,864691136724121853,2
864691135257237423,864691136741530460,1
864691135257241007,864691136725391357,1
864691135257521583,864691136724121853,1
864691135257589679,864691136736141422,2
864691135257589679,864691136741533532,1
864691135257589679,864691136742047324,1
864691135258169775,864691136725868541,1
864691135258274735,864691136746178532,5
864691135258415279,864691136740924764,1
864691135258489519,864691136725356541,3
864691135258489519,864691136740402524,1
864691135258635183,864691136725356541,1
864691135258655151,864691136741182812,7
864691135258681007,864691136741497180,1
864691135269675941,864691136741465692,1
864691135269675941,864691136741530460,1
864691135269699493,864691136742047324,1
864691135269732005,864691136741497692,1
864691135269736613,864691136739179118,1
864691135269753509,864691136724121853,1
864691135269753509,864691136736141422,1
864691135269757349,864691136741533532,2
864691135269759653,864691136742047324,2
864691135269760933,864691136741497180,1
864691135269809573,864691136740460636,1
864691135270448805,864691136741533532,1
864691135270489253,864691136741465692,1
864691135270538917,864691136740416092,1
864691135270560933,864691136724121853,1
864691135270561701,864691136740798556,1
864691135270562981,864691136732833902,1
864691135270568613,864691136740924764,1
864691135270576037,864691136746178532,1
864691135270579365,864691136740460636,1
864691135270580133,864691136736141422,1
864691135270580133,864691136741497692,1
864691135270584485,864691136742047324,1
864691135270590373,864691136740924764,1
864691135270626725,864691136743296484,1
864691135270868901,864691136725134589,1
864691135270868901,864691136743424348,1
864691135271383461,864691136732973422,1
864691135271394469,864691136725868541,1
864691135271394469,864691136742800476,1
864691135271424421,864691136725391357,1
864691135271435173,864691136732833902,3
864691135271435173,864691136740433756,1
864691135271435173,864691136755312238,1
864691135271627173,864691136725356541,1
864691135271915173,864691136741500252,1
864691135271915173,864691136743169372,4
