arm,run,phase,after_trial,rate_cond,rate_noncond,B0_cond,B0_noncond,R_cond,R_noncond
S_abl,3,acq,2,68.397212543554,65.0140056022409,80.70847851335657,66.26517273576098,0.847460066196575,0.9811187825841904
S_abl,3,acq,3,63.379790940766554,65.54621848739497,80.70847851335657,66.26517273576098,0.785292847891783,0.9891503452162885
S_abl,3,acq,4,58.74564459930314,66.05042016806723,80.70847851335657,66.26517273576098,0.7278745143186071,0.9967591940256445
S_abl,3,acq,6,51.254355400696866,66.07843137254903,80.70847851335657,66.26517273576098,0.6350554036552022,0.9971819078483867
S_abl,3,acq,8,43.72822299651568,65.68627450980392,80.70847851335657,66.26517273576098,0.5418045761980141,0.9912639143299984
S_abl,3,acq,10,38.01393728222997,61.9607843137255,80.70847851335657,66.26517273576098,0.4710030220175565,0.935042975905312
S_abl,3,acq,12,36.86411149825784,64.59383753501402,80.70847851335657,66.26517273576098,0.4567563678227083,0.9747780752430605
S_abl,3,ext,1,37.038327526132406,63.94957983193278,80.70847851335657,66.26517273576098,0.45891495179162467,0.9650556573199943
S_abl,3,ext,2,59.47735191637631,64.50980392156863,80.70847851335657,66.26517273576098,0.7369405669880558,0.9735099337748343
S_abl,3,ext,3,68.9198606271777,64.39775910364146,80.70847851335657,66.26517273576098,0.8539358181033241,0.9718190784838663
S_abl,3,ext,4,73.72822299651568,66.1624649859944,80.70847851335657,66.26517273576098,0.9135127356454166,0.9984500493166125
S_abl,3,ext,5,74.5993031358885,63.669467787114854,80.70847851335657,66.26517273576098,0.9243056554899985,0.9608285190925743
S_abl,3,ext,6,77.73519163763066,65.54621848739497,80.70847851335657,66.26517273576098,0.9631601669304936,0.9891503452162885
S_abl,3,ext,7,79.26829268292683,66.35854341736696,80.70847851335657,66.26517273576098,0.9821557058569578,1.0014090460758067
S_abl,3,ext,8,80.62717770034844,67.25490196078432,80.70847851335657,66.26517273576098,0.9989926608145058,1.0149358884035506
gateshuf_av,0,baseline,0,80.66202090592334,65.99439775910365,79.90708478513358,64.74323062558358,1.0094476744186045,1.019325064897606
gateshuf_av,0,baseline,1,79.75609756097562,64.56582633053222,79.90708478513358,64.74323062558358,0.998110465116279,0.997259878857802
gateshuf_av,0,baseline,2,79.30313588850176,63.669467787114854,79.90708478513358,64.74323062558358,0.9924418604651163,0.9834150562445918
gateshuf_av,0,acq,1,81.25435540069687,56.890756302521005,79.90708478513358,64.74323062558358,1.016860465116279,0.878713585232189
gateshuf_av,0,acq,2,82.71777003484321,50.420168067226896,79.90708478513358,64.74323062558358,1.0351744186046512,0.7787712719930775
gateshuf_av,0,acq,3,82.50871080139373,42.77310924369748,79.90708478513358,64.74323062558358,1.0325581395348837,0.6606576290741274
gateshuf_av,0,acq,4,87.5609756097561,42.016806722689076,79.90708478513358,64.74323062558358,1.09578488372093,0.6489760599942312
gateshuf_av,0,acq,6,88.29268292682927,34.285714285714285,79.90708478513358,64.74323062558358,1.1049418604651162,0.5295644649552926
gateshuf_av,0,acq,8,88.98954703832753,31.568627450980394,79.90708478513358,64.74323062558358,1.1136627906976744,0.48759734640899904
gateshuf_av,0,acq,10,90.66202090592334,30.50420168067227,79.90708478513358,64.74323062558358,1.1345930232558137,0.4711566195558119
gateshuf_av,0,acq,12,89.54703832752614,29.43977591036415,79.90708478513358,64.74323062558358,1.1206395348837208,0.45471589270262475
gateshuf_av,0,ext,1,88.71080139372822,28.65546218487395,79.90708478513358,64.74323062558358,1.110174418604651,0.4426016729160657
gateshuf_av,0,ext,2,90.0,32.60504201680673,79.90708478513358,64.74323062558358,1.1263081395348835,0.5036054225555235
gateshuf_av,0,ext,3,88.71080139372822,35.070028011204485,79.90708478513358,64.74323062558358,1.110174418604651,0.5416786847418517
gateshuf_av,0,ext,4,87.97909407665506,38.0952380952381,79.90708478513358,64.74323062558358,1.101017441860465,0.5884049610614364
gateshuf_av,0,ext,5,86.48083623693381,40.89635854341737,79.90708478513358,64.74323062558358,1.0822674418604652,0.6316700317277184
gateshuf_av,0,ext,6,86.13240418118467,43.72549019607844,79.90708478513358,64.74323062558358,1.0779069767441858,0.6753677531006634
gateshuf_av,0,ext,7,84.8432055749129,44.70588235294118,79.90708478513358,64.74323062558358,1.0617732558139534,0.6905105278338621
gateshuf_av,0,ext,8,83.37979094076655,46.666666666666664,79.90708478513358,64.74323062558358,1.0434593023255814,0.7207960773002594
gateshuf_av,1,baseline,0,81.18466898954705,66.66666666666667,80.69686411149826,65.96638655462186,1.0060449050086357,1.0106157112526537
gateshuf_av,1,baseline,1,80.69686411149826,65.09803921568628,80.69686411149826,65.96638655462186,1.0,0.986836518046709
gateshuf_av,1,baseline,2,80.20905923344948,66.13445378151262,80.69686411149826,65.96638655462186,0.9939550949913645,1.002547770700637
gateshuf_av,1,acq,1,80.94076655052265,56.21848739495798,80.69686411149826,65.96638655462186,1.0030224525043179,0.8522292993630571
gateshuf_av,1,acq,2,82.92682926829269,51.148459383753504,80.69686411149826,65.96638655462186,1.0276338514680485,0.7753715498938427
gateshuf_av,1,acq,3,84.35540069686411,44.81792717086835,80.69686411149826,65.96638655462186,1.0453367875647668,0.6794055201698513
gateshuf_av,1,acq,4,85.3658536585366,39.187675070028014,80.69686411149826,65.96638655462186,1.0578583765112264,0.5940552016985137
gateshuf_av,1,acq,6,88.6411149825784,34.20168067226891,80.69686411149826,65.96638655462186,1.0984455958549224,0.5184713375796177
gateshuf_av,1,acq,8,89.93031358885018,32.07282913165266,80.69686411149826,65.96638655462186,1.1144214162348878,0.4861995753715498
gateshuf_av,1,acq,10,91.35888501742161,30.86834733893558,80.69686411149826,65.96638655462186,1.1321243523316065,0.4679405520169851
gateshuf_av,1,acq,12,89.12891986062718,29.243697478991596,80.69686411149826,65.96638655462186,1.104490500863558,0.4433121019108279
gateshuf_av,1,ext,1,89.37282229965157,29.215686274509803,80.69686411149826,65.96638655462186,1.1075129533678758,0.44288747346072177
gateshuf_av,1,ext,2,89.4425087108014,32.07282913165266,80.69686411149826,65.96638655462186,1.1083765112262522,0.4861995753715498
gateshuf_av,1,ext,3,89.05923344947736,34.90196078431372,80.69686411149826,65.96638655462186,1.1036269430051815,0.5290870488322716
gateshuf_av,1,ext,4,88.04878048780488,37.927170868347346,80.69686411149826,65.96638655462186,1.0911053540587219,0.5749469214437367
gateshuf_av,1,ext,5,87.17770034843205,40.81232492997199,80.69686411149826,65.96638655462186,1.0803108808290156,0.6186836518046709
gateshuf_av,1,ext,6,85.99303135888502,43.80952380952382,80.69686411149826,65.96638655462186,1.0656303972366148,0.6641188959660297
gateshuf_av,1,ext,7,84.28571428571429,45.826330532212886,80.69686411149826,65.96638655462186,1.0444732297063903,0.6946921443736729
gateshuf_av,1,ext,8,84.66898954703834,47.67507002801121,80.69686411149826,65.96638655462186,1.0492227979274613,0.7227176220806794
gateshuf_av,2,baseline,0,81.18466898954705,66.9467787114846,80.96399535423926,66.74136321195147,1.002725577392053,1.003077783995523
gateshuf_av,2,baseline,1,80.94076655052265,66.5826330532213,80.96399535423926,66.74136321195147,0.999713097116626,0.9976217123670956
gateshuf_av,2,baseline,2,80.76655052264809,66.69467787114847,80.96399535423926,66.74136321195147,0.9975613254913213,0.999300503637381
gateshuf_av,2,acq,1,80.801393728223,56.13445378151261,80.96399535423926,66.74136321195147,0.9979916798163823,0.8410744264129825
gateshuf_av,2,acq,2,82.19512195121952,50.168067226890756,80.96399535423926,66.74136321195147,1.0152058528188208,0.7516787912702851
gateshuf_av,2,acq,3,85.1219512195122,45.182072829131656,80.96399535423926,66.74136321195147,1.0513556161239421,0.6769725797425852
gateshuf_av,2,acq,4,86.27177700348433,40.168067226890756,80.96399535423926,66.74136321195147,1.065557308850954,0.6018466703973138
gateshuf_av,2,acq,6,88.15331010452962,34.285714285714285,80.96399535423926,66.74136321195147,1.0887964424042462,0.5137101287073306
gateshuf_av,2,acq,8,91.21951219512195,32.60504201680673,80.96399535423926,66.74136321195147,1.126667623009611,0.48852825965304975
gateshuf_av,2,acq,10,90.87108013937282,30.61624649859944,80.96399535423926,66.74136321195147,1.1223640797590015,0.45872971460548395
gateshuf_av,2,acq,12,91.25435540069687,30.05602240896359,80.96399535423926,66.74136321195147,1.1270979773346723,0.45033575825405703
gateshuf_av,2,ext,1,90.73170731707319,29.803921568627455,80.96399535423926,66.74136321195147,1.120642662458758,0.4465584778959149
gateshuf_av,2,ext,2,89.79094076655052,32.689075630252105,80.96399535423926,66.74136321195147,1.1090230956821114,0.48978735310576377
gateshuf_av,2,ext,3,89.51219512195122,35.406162464986,80.96399535423926,66.74136321195147,1.1055802610816239,0.5304980414101845
gateshuf_av,2,ext,4,87.8048780487805,37.53501400560224,80.96399535423926,66.74136321195147,1.0844928991536364,0.5623950755456071
gateshuf_av,2,ext,5,87.10801393728224,40.53221288515406,80.96399535423926,66.74136321195147,1.0758858126524171,0.6073027420257413
gateshuf_av,2,ext,6,86.06271777003485,43.24929971988796,80.96399535423926,66.74136321195147,1.0629751829005882,0.6480134303301621
gateshuf_av,2,ext,7,84.80836236933798,45.378151260504204,80.96399535423926,66.74136321195147,1.0474824271983934,0.6799104644655847
gateshuf_av,2,ext,8,83.31010452961674,46.778711484593835,80.96399535423926,66.74136321195147,1.028977191220772,0.7008953553441519
gateshuf_av,3,baseline,0,81.11498257839722,66.9747899159664,80.84785133565622,66.28384687208218,1.0033041229708375,1.0104240033807579
gateshuf_av,3,baseline,1,80.87108013937282,65.79831932773111,80.84785133565622,66.28384687208218,1.0002873150409424,0.9926750246513594
gateshuf_av,3,baseline,2,80.55749128919861,66.07843137254903,80.84785133565622,66.28384687208218,0.99640856198822,0.9969009719678829
gateshuf_av,3,acq,1,83.13588850174217,59.69187675070028,80.84785133565622,66.28384687208218,1.028300531532826,0.9005493731511479
gateshuf_av,3,acq,2,81.35888501742161,48.57142857142858,80.84785133565622,66.28384687208218,1.0063209309007328,0.7327792646851669
gateshuf_av,3,acq,3,85.3658536585366,45.406162464986,80.84785133565622,66.28384687208218,1.0558827754632956,0.6850260600084518
gateshuf_av,3,acq,4,85.85365853658537,39.77591036414566,80.84785133565622,66.28384687208218,1.0619163913230858,0.6000845189463304
gateshuf_av,3,acq,6,88.397212543554,34.2296918767507,80.84785133565622,66.28384687208218,1.0933773883062778,0.5164107620791659
gateshuf_av,3,acq,8,90.06968641114983,32.38095238095239,80.84785133565622,66.28384687208218,1.11406407125413,0.4885195097901113
gateshuf_av,3,acq,10,90.801393728223,30.672268907563026,80.84785133565622,66.28384687208218,1.1231144950438157,0.46274123115931814
gateshuf_av,3,acq,12,90.94076655052265,29.719887955182077,80.84785133565622,66.28384687208218,1.1248383852894699,0.4483730102831385
gateshuf_av,3,ext,1,90.27874564459931,29.18767507002801,80.84785133565622,66.28384687208218,1.1166499066226117,0.4403437103817438
gateshuf_av,3,ext,2,89.65156794425089,32.40896358543418,80.84785133565622,66.28384687208218,1.1088924005171672,0.4889421045217636
gateshuf_av,3,ext,3,86.96864111498257,34.20168067226891,80.84785133565622,66.28384687208218,1.0757075132883205,0.5159881673475136
gateshuf_av,3,ext,4,88.18815331010454,38.347338935574236,80.84785133565622,66.28384687208218,1.0907915529377963,0.5785321876320608
gateshuf_av,3,ext,5,86.02787456445994,39.88795518207283,80.84785133565622,66.28384687208218,1.0640712541301538,0.6017748978729397
gateshuf_av,3,ext,6,85.85365853658537,42.7170868347339,80.84785133565622,66.28384687208218,1.0619163913230858,0.6444569657698267
gateshuf_av,3,ext,7,84.42508710801394,45.294117647058826,80.84785133565622,66.28384687208218,1.0442465163051287,0.6833356810818424
gateshuf_av,3,ext,8,84.39024390243902,47.53501400560224,80.84785133565622,66.28384687208218,1.0438155437437149,0.71714325961403
